application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,
366,Female,FALSE,3.27,Business,White,660,4,Consulting,Admit,Admit
367,Male,TRUE,3.08,STEM,,580,6,PE/VC,,notadmitted
368,Male,FALSE,3.27,Humanities,Black,690,6,Other,,notadmitted
369,Male,FALSE,3.22,Business,Asian,580,5,Investment Banking,,notadmitted
370,Female,FALSE,3.16,Humanities,White,620,5,Technology,Admit,Admit
371,Male,TRUE,3.39,STEM,,710,6,Investment Banking,,notadmitted
372,Male,FALSE,3.22,STEM,White,570,6,Other,,notadmitted
373,Female,FALSE,3.12,Business,Hispanic,570,4,PE/VC,,notadmitted
374,Female,TRUE,3.21,STEM,,600,4,Consulting,Admit,Admit
375,Female,FALSE,3.01,Humanities,Black,660,8,Technology,,notadmitted
376,Female,FALSE,3.47,Business,Black,640,6,PE/VC,,notadmitted
377,Female,TRUE,3.18,Business,,690,3,Financial Services,Admit,Admit
378,Male,TRUE,3.38,Humanities,,680,7,CPG,,notadmitted
379,Female,FALSE,3.11,STEM,Other,610,6,PE/VC,Admit,Admit
380,Male,TRUE,3.08,Humanities,,620,6,Technology,,notadmitted
381,Female,FALSE,3.26,STEM,White,650,6,Consulting,Admit,Admit
382,Male,FALSE,3.21,Business,Asian,630,4,Consulting,,notadmitted
383,Female,FALSE,3.1,Business,Asian,610,5,Nonprofit/Gov,Admit,Admit
384,Male,TRUE,3.17,Business,,580,6,Consulting,,notadmitted
385,Male,FALSE,3.43,Humanities,Hispanic,660,4,CPG,Admit,Admit
386,Female,FALSE,3.31,STEM,White,620,5,Investment Banking,Admit,Admit
387,Female,FALSE,3.03,Humanities,Asian,590,5,Consulting,Admit,Admit
388,Female,TRUE,3.08,STEM,,630,5,Health Care,Admit,Admit
389,Female,FALSE,3.18,Humanities,Hispanic,620,6,Investment Management,,notadmitted
390,Male,FALSE,3.47,Business,White,690,6,Other,,notadmitted
391,Male,FALSE,3.42,Business,Asian,720,3,Consulting,,notadmitted
392,Female,FALSE,3.34,Business,White,680,4,Financial Services,Admit,Admit
393,Male,TRUE,3.37,Business,,680,5,Health Care,,notadmitted
394,Female,FALSE,3.49,Humanities,White,690,5,Financial Services,Admit,Admit
395,Male,TRUE,3.32,STEM,,580,5,Real Estate,,notadmitted
396,Male,FALSE,3.3,Humanities,Other,620,5,CPG,,notadmitted
397,Male,FALSE,3.38,Humanities,White,680,4,Financial Services,,notadmitted
398,Male,FALSE,3.18,STEM,White,590,4,PE/VC,,notadmitted
399,Female,FALSE,3.28,STEM,Hispanic,630,5,Other,,notadmitted
400,Male,FALSE,3.24,Humanities,White,600,3,PE/VC,,notadmitted
401,Male,FALSE,3.15,Humanities,Black,610,6,Consulting,,notadmitted
402,Male,FALSE,3.16,STEM,Black,600,6,PE/VC,,notadmitted
403,Male,TRUE,3.22,Humanities,,640,5,Other,,notadmitted
404,Female,FALSE,3.35,Business,White,620,6,Consulting,Admit,Admit
405,Female,FALSE,3.36,Business,White,620,4,PE/VC,Admit,Admit
406,Female,FALSE,3.06,Business,White,580,5,Investment Banking,Admit,Admit
407,Male,FALSE,3.17,STEM,Black,660,5,Investment Banking,,notadmitted
408,Female,FALSE,3.06,Business,White,610,6,Nonprofit/Gov,Admit,Admit
409,Male,TRUE,3.39,Humanities,,670,7,Investment Banking,,notadmitted
410,Male,FALSE,3.44,Business,Asian,600,5,Health Care,,notadmitted
411,Male,FALSE,3.14,Humanities,Asian,640,5,Consulting,,notadmitted
412,Female,FALSE,3.29,Business,White,600,5,Consulting,Admit,Admit
413,Female,FALSE,3.18,Humanities,Asian,630,4,PE/VC,Admit,Admit
414,Male,FALSE,3.52,Business,Asian,730,6,PE/VC,,notadmitted
415,Male,TRUE,3.31,Humanities,,630,5,Financial Services,,notadmitted
416,Female,FALSE,3.13,Humanities,Asian,670,4,Technology,Waitlist,waitlist
417,Male,FALSE,3.26,STEM,White,650,5,Consulting,,notadmitted
418,Female,FALSE,3.07,STEM,Asian,630,5,Technology,Waitlist,waitlist
419,Male,FALSE,3.07,Business,White,570,4,Consulting,,notadmitted
420,Male,TRUE,3.11,Business,,620,5,Health Care,,notadmitted
421,Male,FALSE,3.21,Humanities,Black,700,5,Nonprofit/Gov,,notadmitted
422,Male,FALSE,3.29,Humanities,Asian,640,6,Investment Banking,,notadmitted
423,Male,FALSE,3.39,Business,Asian,710,3,PE/VC,,notadmitted
424,Male,FALSE,3.22,Business,White,650,4,Investment Banking,,notadmitted
425,Male,FALSE,3.23,STEM,Black,680,5,Consulting,,notadmitted
426,Female,TRUE,3,Humanities,,630,5,Consulting,Admit,Admit
427,Male,TRUE,3.12,Humanities,,630,4,PE/VC,,notadmitted
428,Female,FALSE,3.23,Humanities,Black,630,5,PE/VC,,notadmitted
429,Male,TRUE,3.34,Humanities,,760,4,Consulting,,notadmitted
430,Male,FALSE,3.18,Business,Asian,640,5,Health Care,,notadmitted
431,Male,FALSE,3.33,STEM,White,640,4,Consulting,,notadmitted
432,Male,FALSE,3.56,STEM,White,710,6,Technology,,notadmitted
433,Male,FALSE,3.13,Humanities,White,580,4,Consulting,,notadmitted
434,Male,TRUE,3.54,Business,,690,4,PE/VC,Admit,Admit
435,Female,FALSE,3.19,STEM,Asian,690,5,Health Care,Waitlist,waitlist
436,Male,FALSE,3.28,STEM,Asian,680,5,Other,,notadmitted
437,Female,FALSE,3.43,Humanities,White,770,5,Consulting,Admit,Admit
438,Female,FALSE,3.12,Humanities,Asian,600,3,Technology,Waitlist,waitlist
439,Male,FALSE,3.37,Humanities,White,640,4,Consulting,,notadmitted
440,Male,FALSE,3.17,Business,White,630,5,Technology,,notadmitted
441,Female,FALSE,3.46,STEM,White,680,7,PE/VC,Admit,Admit
442,Male,TRUE,3.25,Business,,670,5,Consulting,,notadmitted
443,Female,FALSE,3.25,STEM,White,620,4,Technology,Admit,Admit
444,Female,FALSE,3.44,Humanities,Hispanic,740,5,Technology,,notadmitted
445,Female,FALSE,3.18,Humanities,White,570,5,Investment Management,Admit,Admit
446,Male,TRUE,3.22,STEM,,630,5,Investment Banking,,notadmitted
447,Female,FALSE,3.03,Business,Black,590,4,Consulting,,notadmitted
448,Male,FALSE,3.3,Business,Black,680,4,Investment Banking,,notadmitted
449,Male,FALSE,3.33,Business,White,660,5,Investment Banking,,notadmitted
450,Male,FALSE,3.47,Business,Asian,660,6,Real Estate,,notadmitted
451,Male,FALSE,3.3,Humanities,Black,610,5,Consulting,,notadmitted
452,Male,TRUE,3.33,Business,,680,5,Consulting,,notadmitted
453,Male,TRUE,3.11,Business,,570,4,Technology,,notadmitted
454,Male,FALSE,3.21,Humanities,Asian,650,5,Nonprofit/Gov,,notadmitted
455,Male,FALSE,3.21,STEM,Black,650,6,Nonprofit/Gov,,notadmitted
456,Male,FALSE,3.27,Humanities,Black,650,6,Technology,,notadmitted
457,Male,FALSE,3.19,Business,White,650,5,Technology,,notadmitted
458,Male,FALSE,3.43,Humanities,Asian,640,4,Real Estate,,notadmitted
459,Female,FALSE,3.17,Business,Other,660,6,Technology,Admit,Admit
460,Male,FALSE,3.4,Business,Asian,680,5,Consulting,Admit,Admit
461,Female,FALSE,3.35,Humanities,Asian,660,3,PE/VC,Waitlist,waitlist
462,Male,FALSE,3.08,Humanities,White,690,5,PE/VC,,notadmitted
463,Male,TRUE,3.46,Business,,640,5,Real Estate,,notadmitted
464,Male,FALSE,3.28,Business,Asian,600,6,Investment Banking,,notadmitted
465,Female,FALSE,3.06,STEM,White,590,6,Consulting,Admit,Admit
466,Female,FALSE,3.37,Humanities,Asian,640,4,Health Care,Waitlist,waitlist
467,Male,FALSE,3.35,Business,White,760,5,Health Care,,notadmitted
468,Female,FALSE,3.19,Humanities,Asian,660,4,Health Care,Waitlist,waitlist
469,Female,FALSE,3.36,Humanities,Asian,670,4,Other,Admit,Admit
470,Female,FALSE,3.22,Humanities,White,670,6,Technology,Admit,Admit
471,Male,FALSE,3.37,Humanities,Hispanic,720,6,Nonprofit/Gov,Admit,Admit
472,Female,FALSE,3.17,Humanities,Black,630,6,Nonprofit/Gov,,notadmitted
473,Male,FALSE,3.48,Business,Black,690,5,Investment Banking,Admit,Admit
474,Female,FALSE,3.34,STEM,Other,680,5,Technology,Admit,Admit
475,Female,FALSE,3.18,STEM,Hispanic,680,7,Consulting,,notadmitted
476,Female,FALSE,3.1,Business,Asian,640,6,Consulting,Waitlist,waitlist
477,Male,TRUE,3.13,Humanities,,640,4,Financial Services,,notadmitted
478,Male,FALSE,3.44,Business,White,740,4,Technology,,notadmitted
479,Male,FALSE,3.24,STEM,Hispanic,620,5,PE/VC,,notadmitted
480,Female,FALSE,3.26,Humanities,Hispanic,670,5,Investment Banking,,notadmitted
481,Male,TRUE,3.3,STEM,,600,2,PE/VC,,notadmitted
482,Female,TRUE,3.21,STEM,,590,6,PE/VC,Admit,Admit
483,Female,TRUE,3.28,Business,,600,6,Consulting,Admit,Admit
484,Female,FALSE,3.27,Business,Other,580,5,Financial Services,Admit,Admit
485,Female,TRUE,3.2,STEM,,610,5,Real Estate,Admit,Admit
486,Male,TRUE,3.15,Business,,600,5,Nonprofit/Gov,,notadmitted
487,Male,FALSE,3.54,Humanities,Hispanic,700,4,Media/Entertainment,,notadmitted
488,Male,FALSE,3.27,Business,White,620,5,Technology,,notadmitted
489,Male,TRUE,3.48,STEM,,680,3,Consulting,,notadmitted
490,Male,FALSE,3.11,STEM,White,640,5,Nonprofit/Gov,,notadmitted
491,Male,TRUE,3.3,Business,,600,5,Consulting,,notadmitted
492,Male,FALSE,3.22,Humanities,White,640,3,PE/VC,,notadmitted
493,Male,FALSE,3.11,Business,White,570,3,Nonprofit/Gov,,notadmitted
494,Female,TRUE,3.18,STEM,,620,4,Nonprofit/Gov,Admit,Admit
495,Male,FALSE,3.15,Humanities,White,680,8,CPG,,notadmitted
496,Male,FALSE,3.33,STEM,Hispanic,640,5,PE/VC,,notadmitted
497,Male,FALSE,3.28,STEM,White,680,4,PE/VC,,notadmitted
498,Male,FALSE,3.42,Business,White,720,3,PE/VC,Admit,Admit
499,Male,FALSE,3.28,STEM,White,650,5,Financial Services,,notadmitted
500,Male,FALSE,3.06,STEM,Black,600,5,PE/VC,,notadmitted
501,Female,FALSE,3.12,Business,Black,650,3,Financial Services,,notadmitted
502,Male,FALSE,2.96,Humanities,Black,620,5,PE/VC,,notadmitted
503,Female,FALSE,3.55,Business,Asian,640,6,Other,Waitlist,waitlist
504,Female,FALSE,3.37,Humanities,Black,640,4,Technology,,notadmitted
505,Male,TRUE,3.27,STEM,,620,6,Consulting,,notadmitted
506,Male,TRUE,3.11,STEM,,590,5,Consulting,,notadmitted
507,Female,FALSE,3.33,STEM,White,660,5,Technology,Admit,Admit
508,Female,FALSE,3.28,Humanities,Asian,690,4,Technology,Waitlist,waitlist
509,Male,FALSE,3.2,STEM,Asian,650,6,PE/VC,,notadmitted
510,Male,FALSE,3.06,Humanities,White,630,5,Technology,,notadmitted
511,Female,FALSE,3.51,STEM,Asian,780,5,PE/VC,Waitlist,waitlist
512,Female,TRUE,3.47,Business,,650,4,Investment Banking,Admit,Admit
513,Female,FALSE,3.13,STEM,Asian,620,6,Nonprofit/Gov,,notadmitted
514,Male,FALSE,3.18,STEM,Asian,620,4,Consulting,,notadmitted
515,Male,FALSE,3.17,Business,Other,610,4,Consulting,,notadmitted
516,Male,FALSE,3.32,Humanities,White,630,5,Consulting,,notadmitted
517,Male,TRUE,3.31,Business,,700,4,Health Care,,notadmitted
518,Female,TRUE,3.23,Humanities,,630,6,Consulting,Admit,Admit
519,Male,TRUE,3.2,Humanities,,570,4,Real Estate,,notadmitted
520,Female,FALSE,3.18,Business,Black,600,5,Health Care,,notadmitted
521,Male,FALSE,3.32,Business,Asian,610,5,Nonprofit/Gov,,notadmitted
522,Male,TRUE,3.08,Business,,690,6,Technology,,notadmitted
523,Male,FALSE,3.32,STEM,Hispanic,690,4,Financial Services,,notadmitted
524,Male,TRUE,3.16,STEM,,660,4,Technology,,notadmitted
525,Male,TRUE,3.33,Business,,720,4,Other,,notadmitted
526,Male,FALSE,3.04,Humanities,Hispanic,570,5,Nonprofit/Gov,,notadmitted
527,Male,FALSE,3.18,Humanities,Asian,670,5,Technology,,notadmitted
528,Female,FALSE,3.03,STEM,White,600,5,Financial Services,Admit,Admit
529,Female,FALSE,3.42,Humanities,Other,760,5,Other,Admit,Admit
530,Female,FALSE,3.27,Humanities,Other,650,6,Investment Banking,Admit,Admit
531,Female,TRUE,3.13,Business,,650,5,Technology,Admit,Admit
532,Male,FALSE,3.2,Business,Asian,610,5,PE/VC,,notadmitted
533,Male,FALSE,3.48,STEM,Black,690,5,Investment Banking,,notadmitted
534,Female,TRUE,3.19,Business,,590,6,Investment Banking,Admit,Admit
535,Female,FALSE,3.35,Humanities,White,720,5,Investment Banking,Admit,Admit
536,Male,FALSE,3.61,Business,Asian,690,5,Investment Banking,,notadmitted
537,Male,FALSE,3.23,STEM,Black,630,4,Retail,,notadmitted
538,Male,FALSE,3.35,Humanities,Asian,570,6,PE/VC,,notadmitted
539,Male,FALSE,3.03,STEM,White,570,4,PE/VC,,notadmitted
540,Male,FALSE,3.42,STEM,Asian,710,5,Other,,notadmitted
541,Female,TRUE,3.16,Humanities,,690,4,Consulting,Admit,Admit
542,Male,FALSE,3.43,STEM,White,700,4,PE/VC,,notadmitted
543,Male,FALSE,3.33,Humanities,Hispanic,640,5,Technology,,notadmitted
544,Male,TRUE,3.15,STEM,,680,4,Technology,,notadmitted
545,Male,FALSE,3.25,Humanities,Hispanic,660,3,Nonprofit/Gov,,notadmitted
546,Male,FALSE,3.3,Humanities,Hispanic,780,5,Consulting,,notadmitted
547,Male,FALSE,3,Humanities,Other,570,4,Technology,,notadmitted
548,Female,FALSE,3.5,Humanities,White,680,6,Consulting,Admit,Admit
549,Male,FALSE,3.22,STEM,Black,700,4,Real Estate,,notadmitted
550,Male,FALSE,3.21,STEM,Asian,570,4,Other,,notadmitted
551,Female,FALSE,3.33,Business,White,630,5,Consulting,Waitlist,waitlist
552,Female,FALSE,2.93,Humanities,Asian,590,4,Nonprofit/Gov,,notadmitted
553,Female,FALSE,3.35,Humanities,White,640,5,Investment Banking,Waitlist,waitlist
554,Male,FALSE,3.27,Business,White,740,5,Financial Services,,notadmitted
555,Male,FALSE,3.33,Humanities,Black,620,5,Investment Banking,,notadmitted
556,Female,TRUE,3.23,Business,,680,4,Investment Banking,Admit,Admit
557,Male,FALSE,3.26,Humanities,Hispanic,610,5,PE/VC,,notadmitted
558,Female,TRUE,3.04,Business,,620,6,Nonprofit/Gov,Admit,Admit
559,Male,FALSE,3.31,Humanities,White,580,6,Investment Banking,,notadmitted
560,Male,TRUE,3.17,STEM,,590,7,Financial Services,,notadmitted
561,Male,FALSE,3.31,STEM,Asian,680,6,Consulting,,notadmitted
562,Male,TRUE,3.06,Business,,640,4,Consulting,,notadmitted
563,Male,FALSE,3.09,Humanities,White,570,5,Consulting,,notadmitted
564,Female,TRUE,3.36,STEM,,690,5,Other,Admit,Admit
565,Female,FALSE,3.42,STEM,Black,690,7,PE/VC,,notadmitted
566,Male,FALSE,3.24,Humanities,Other,640,5,Other,,notadmitted
567,Male,FALSE,3.18,Humanities,Black,600,4,PE/VC,,notadmitted
568,Male,FALSE,3.15,Humanities,Black,570,4,Investment Management,,notadmitted
569,Male,FALSE,3.41,Business,White,660,4,Other,,notadmitted
570,Female,FALSE,2.89,Humanities,Black,590,6,Other,,notadmitted
571,Male,FALSE,3.37,STEM,Black,690,4,Investment Banking,,notadmitted
572,Male,FALSE,3.23,Business,White,630,4,Consulting,,notadmitted
573,Male,TRUE,3.29,Business,,670,4,Consulting,,notadmitted
574,Female,FALSE,3.16,Business,White,630,4,Consulting,Waitlist,waitlist
575,Male,TRUE,3.04,Humanities,,580,4,Consulting,,notadmitted
576,Female,TRUE,3.17,Humanities,,630,6,Investment Management,Admit,Admit
577,Male,FALSE,3.38,Humanities,Asian,720,7,Technology,,notadmitted
578,Male,FALSE,3.23,Business,Asian,570,4,Technology,,notadmitted
579,Male,FALSE,3.46,Business,Hispanic,660,6,Technology,Admit,Admit
580,Male,FALSE,3.39,Business,Asian,650,5,Other,,notadmitted
581,Male,FALSE,3.32,Business,White,720,4,Nonprofit/Gov,Admit,Admit
582,Male,FALSE,3.34,STEM,Black,670,4,Nonprofit/Gov,,notadmitted
583,Male,FALSE,3.33,STEM,White,680,4,Investment Banking,Admit,Admit
584,Male,FALSE,3.35,Business,White,660,3,Consulting,Admit,Admit
585,Male,TRUE,3.35,STEM,,690,5,Other,Admit,Admit
586,Female,FALSE,3.01,Business,Asian,570,5,Consulting,,notadmitted
587,Female,FALSE,3.02,STEM,Black,660,4,Consulting,,notadmitted
588,Male,FALSE,3.42,Humanities,Black,780,3,PE/VC,,notadmitted
589,Male,FALSE,3.01,Humanities,Black,640,5,Consulting,,notadmitted
590,Male,FALSE,3.47,STEM,White,680,3,Nonprofit/Gov,,notadmitted
591,Male,TRUE,3.04,Business,,620,4,Nonprofit/Gov,,notadmitted
592,Female,FALSE,3.33,Humanities,White,700,4,Nonprofit/Gov,Admit,Admit
593,Male,FALSE,3.44,Business,White,660,6,Consulting,Admit,Admit
594,Female,TRUE,3.19,STEM,,700,5,Consulting,Admit,Admit
595,Male,FALSE,3.07,Humanities,Asian,570,6,Consulting,,notadmitted
596,Male,TRUE,3.29,Business,,630,5,Financial Services,,notadmitted
597,Male,FALSE,3.27,STEM,White,590,7,Nonprofit/Gov,,notadmitted
598,Male,TRUE,3.43,Humanities,,720,5,Nonprofit/Gov,,notadmitted
599,Male,FALSE,3.15,Business,Asian,620,6,Real Estate,,notadmitted
600,Male,TRUE,3.06,STEM,,650,5,Nonprofit/Gov,,notadmitted
601,Female,TRUE,3.24,STEM,,660,5,Investment Management,Admit,Admit
602,Female,FALSE,2.98,STEM,White,640,3,Other,Waitlist,waitlist
603,Male,TRUE,3.04,Business,,610,7,PE/VC,,notadmitted
604,Female,FALSE,3.31,STEM,Black,720,7,Technology,Admit,Admit
605,Female,FALSE,3.25,Business,Black,630,6,Consulting,,notadmitted
606,Male,FALSE,2.99,Humanities,White,630,5,Other,,notadmitted
607,Female,TRUE,3,Business,,630,3,Consulting,Admit,Admit
608,Male,FALSE,3.4,Humanities,Hispanic,660,5,Technology,,notadmitted
609,Female,FALSE,3.17,Business,Asian,580,6,Nonprofit/Gov,,notadmitted
610,Female,FALSE,3.69,STEM,Asian,780,6,Nonprofit/Gov,Admit,Admit
611,Male,FALSE,2.79,Business,Asian,600,5,Real Estate,,notadmitted
612,Female,FALSE,2.87,STEM,Asian,570,5,Technology,,notadmitted
613,Male,FALSE,3.09,Business,White,640,5,PE/VC,,notadmitted
614,Male,FALSE,3.16,STEM,White,650,7,Consulting,,notadmitted
615,Female,FALSE,3.22,Humanities,Black,660,5,Technology,Admit,Admit
616,Female,FALSE,3.39,Humanities,Black,650,5,PE/VC,,notadmitted
617,Male,TRUE,3.46,Humanities,,680,5,Technology,,notadmitted
618,Male,FALSE,3.2,Business,Black,670,5,Consulting,,notadmitted
619,Male,FALSE,2.88,Business,Other,570,5,Health Care,,notadmitted
620,Male,FALSE,3.51,Business,Asian,700,4,Consulting,,notadmitted
621,Male,FALSE,3.25,Business,Other,640,5,Technology,,notadmitted
622,Female,FALSE,3.4,Business,Hispanic,780,5,Technology,Admit,Admit
623,Male,FALSE,3.2,STEM,Black,670,4,CPG,,notadmitted
624,Male,FALSE,2.95,STEM,Black,570,6,Consulting,,notadmitted
625,Male,TRUE,3.33,Humanities,,710,7,Health Care,Admit,Admit
626,Female,TRUE,3.07,STEM,,640,6,Real Estate,Admit,Admit
627,Male,TRUE,3.12,Humanities,,720,4,Technology,,notadmitted
628,Male,FALSE,3.18,Business,Hispanic,570,5,Health Care,,notadmitted
629,Male,FALSE,3.11,Humanities,Asian,610,6,Media/Entertainment,,notadmitted
630,Male,FALSE,3.11,STEM,Black,570,5,Investment Banking,,notadmitted
631,Male,FALSE,2.99,Humanities,White,580,3,Consulting,,notadmitted
632,Male,TRUE,3.38,Business,,740,6,Other,,notadmitted
633,Female,FALSE,3.08,Humanities,Hispanic,600,5,Health Care,,notadmitted
634,Male,FALSE,3.45,STEM,Asian,650,4,Energy,,notadmitted
635,Male,FALSE,3.51,Humanities,White,750,6,Technology,,notadmitted
636,Male,TRUE,3.29,Humanities,,690,4,PE/VC,,notadmitted
637,Male,FALSE,3.4,STEM,Hispanic,700,5,Nonprofit/Gov,,notadmitted
638,Male,TRUE,3.36,STEM,,690,3,Consulting,,notadmitted
639,Male,TRUE,3.45,Humanities,,650,5,Financial Services,,notadmitted
640,Male,FALSE,3.48,STEM,Asian,780,6,Health Care,,notadmitted
641,Female,TRUE,3.14,Business,,590,5,PE/VC,Admit,Admit
642,Male,TRUE,3.34,Business,,660,5,Consulting,Admit,Admit
643,Female,FALSE,3.43,Humanities,Black,630,4,CPG,,notadmitted
644,Male,FALSE,3.14,STEM,White,720,6,Technology,,notadmitted
645,Male,TRUE,3.19,Business,,670,5,Financial Services,,notadmitted
646,Male,TRUE,3,Business,,620,5,Technology,,notadmitted
647,Male,FALSE,3.24,Business,Asian,640,4,Nonprofit/Gov,,notadmitted
648,Female,TRUE,3.12,Humanities,,690,6,PE/VC,Admit,Admit
649,Male,FALSE,3.37,Business,Asian,680,4,Technology,,notadmitted
650,Male,FALSE,3.39,Humanities,Asian,690,6,Investment Banking,,notadmitted
651,Male,FALSE,3.32,Business,Black,610,6,Consulting,,notadmitted
652,Male,TRUE,3.33,Business,,690,3,Consulting,Admit,Admit
653,Male,TRUE,3.29,STEM,,620,4,Consulting,,notadmitted
654,Female,TRUE,3.23,Business,,640,4,Consulting,Admit,Admit
655,Male,TRUE,3.12,Humanities,,630,5,Financial Services,,notadmitted
656,Male,TRUE,3.24,Humanities,,610,6,Consulting,,notadmitted
657,Female,FALSE,3.37,Humanities,Asian,670,4,Technology,Admit,Admit
658,Female,FALSE,3.17,Business,Other,570,6,Other,Admit,Admit
659,Male,FALSE,3.12,Humanities,Other,680,6,Technology,,notadmitted
660,Male,TRUE,3.21,Humanities,,660,5,Financial Services,Admit,Admit
661,Male,FALSE,3,Business,White,600,5,Financial Services,,notadmitted
662,Male,FALSE,3.07,Business,Asian,600,6,PE/VC,,notadmitted
663,Female,TRUE,3.23,STEM,,650,4,Financial Services,Admit,Admit
664,Male,FALSE,3.19,STEM,White,680,5,Financial Services,,notadmitted
665,Male,TRUE,3.32,STEM,,710,5,Financial Services,Admit,Admit
666,Female,TRUE,3.11,STEM,,650,4,Technology,Admit,Admit
667,Female,TRUE,3.21,STEM,,630,4,PE/VC,Waitlist,waitlist
668,Male,FALSE,3.28,STEM,Asian,590,7,Investment Management,,notadmitted
669,Male,FALSE,3.41,Business,Black,710,6,Health Care,,notadmitted
670,Male,TRUE,3.38,STEM,,630,5,Consulting,,notadmitted
671,Male,FALSE,3.26,Business,White,610,5,Health Care,,notadmitted
672,Male,FALSE,3.65,STEM,Hispanic,710,6,Financial Services,Admit,Admit
673,Male,FALSE,3.27,STEM,White,650,4,Retail,,notadmitted
674,Male,FALSE,3.42,Business,Other,690,5,PE/VC,,notadmitted
675,Male,FALSE,3.43,Business,Black,740,4,Financial Services,,notadmitted
676,Male,FALSE,3.22,STEM,Hispanic,690,3,Investment Management,Admit,Admit
677,Female,FALSE,3.03,Humanities,Black,570,7,Consulting,,notadmitted
678,Female,FALSE,3.45,Humanities,White,690,4,Consulting,Waitlist,waitlist
679,Female,TRUE,3.26,STEM,,700,3,Other,Admit,Admit
680,Male,FALSE,3.21,STEM,White,640,6,Nonprofit/Gov,,notadmitted
681,Female,TRUE,3.34,STEM,,700,5,Consulting,Waitlist,waitlist
682,Male,FALSE,3.26,Business,White,740,6,Consulting,Admit,Admit
683,Female,FALSE,3.37,Humanities,Black,650,4,Technology,,notadmitted
684,Male,FALSE,3.36,Humanities,White,630,6,Technology,,notadmitted
685,Male,FALSE,3.34,Business,White,680,5,Financial Services,Admit,Admit
686,Female,FALSE,3.58,Business,Other,780,5,Technology,Admit,Admit
687,Male,FALSE,3.3,STEM,Asian,600,6,Health Care,,notadmitted
688,Male,FALSE,3.1,Humanities,Hispanic,570,4,Consulting,,notadmitted
689,Male,TRUE,3.15,Business,,640,6,Consulting,,notadmitted
